danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,like,track_name
0.631,0.503,1,-7.857,0,0.0648,0.327,0.0,0.14,0.753,209.06,audio_features,4ieunk0Q7WADWYoZMSolwG,spotify:track:4ieunk0Q7WADWYoZMSolwG,https://api.spotify.com/v1/tracks/4ieunk0Q7WADWYoZMSolwG,https://api.spotify.com/v1/audio-analysis/4ieunk0Q7WADWYoZMSolwG,151747,4,1,Handful of Water
0.547,0.609,9,-7.878,1,0.0611,0.144,0.00015,0.0733,0.703,174.978,audio_features,3aCAVmtMYU1AGyUqUNwsdA,spotify:track:3aCAVmtMYU1AGyUqUNwsdA,https://api.spotify.com/v1/tracks/3aCAVmtMYU1AGyUqUNwsdA,https://api.spotify.com/v1/audio-analysis/3aCAVmtMYU1AGyUqUNwsdA,196114,4,1,As It Was
0.417,0.673,4,-8.657,1,0.0283,0.0011,2.53e-05,0.158,0.402,72.018,audio_features,62aOYUWnWQtWvWLAvvWBZi,spotify:track:62aOYUWnWQtWvWLAvvWBZi,https://api.spotify.com/v1/tracks/62aOYUWnWQtWvWLAvvWBZi,https://api.spotify.com/v1/audio-analysis/62aOYUWnWQtWvWLAvvWBZi,230586,4,1,Masterpiece
0.379,0.748,4,-6.961,1,0.0601,0.09,0.0449,0.0721,0.845,179.258,audio_features,7odU9tCsuse6QI3QUsG0hm,spotify:track:7odU9tCsuse6QI3QUsG0hm,https://api.spotify.com/v1/tracks/7odU9tCsuse6QI3QUsG0hm,https://api.spotify.com/v1/audio-analysis/7odU9tCsuse6QI3QUsG0hm,118246,4,1,Some Days in Time
0.467,0.461,1,-7.94,0,0.0274,0.368,0.00115,0.358,0.188,131.325,audio_features,51EMSRpNm9Rg5rGViVCczv,spotify:track:51EMSRpNm9Rg5rGViVCczv,https://api.spotify.com/v1/tracks/51EMSRpNm9Rg5rGViVCczv,https://api.spotify.com/v1/audio-analysis/51EMSRpNm9Rg5rGViVCczv,280187,4,1,Andromeda
0.641,0.365,7,-11.763,1,0.027,0.43,8.23e-06,0.297,0.348,134.881,audio_features,41mclLjggl2nmbYpRisKrh,spotify:track:41mclLjggl2nmbYpRisKrh,https://api.spotify.com/v1/tracks/41mclLjggl2nmbYpRisKrh,https://api.spotify.com/v1/audio-analysis/41mclLjggl2nmbYpRisKrh,272157,4,1,Chateau (Feel Alright)
0.732,0.686,7,-7.578,1,0.302,0.7,0.00329,0.369,0.877,92.104,audio_features,11TQiyteH2AdJKhxraxEKB,spotify:track:11TQiyteH2AdJKhxraxEKB,https://api.spotify.com/v1/tracks/11TQiyteH2AdJKhxraxEKB,https://api.spotify.com/v1/audio-analysis/11TQiyteH2AdJKhxraxEKB,206763,4,1,Roma (Lrdp Maqueta)
0.496,0.274,0,-18.339,1,0.0614,0.932,0.34,0.112,0.0445,154.64,audio_features,1rpB8t6WVWB3NmFc6BfJfn,spotify:track:1rpB8t6WVWB3NmFc6BfJfn,https://api.spotify.com/v1/tracks/1rpB8t6WVWB3NmFc6BfJfn,https://api.spotify.com/v1/audio-analysis/1rpB8t6WVWB3NmFc6BfJfn,91989,1,1,Bust
0.686,0.539,8,-7.093,1,0.0342,0.206,0.0,0.0982,0.464,129.944,audio_features,7CbwFpS099Hsx3UXl4AQXZ,spotify:track:7CbwFpS099Hsx3UXl4AQXZ,https://api.spotify.com/v1/tracks/7CbwFpS099Hsx3UXl4AQXZ,https://api.spotify.com/v1/audio-analysis/7CbwFpS099Hsx3UXl4AQXZ,212507,4,1,I Don't Want to Miss You (Like I Do)
0.647,0.287,5,-11.59,1,0.0364,0.959,0.401,0.295,0.381,96.494,audio_features,4iblm39z4hwbXLwcjQd2Bb,spotify:track:4iblm39z4hwbXLwcjQd2Bb,https://api.spotify.com/v1/tracks/4iblm39z4hwbXLwcjQd2Bb,https://api.spotify.com/v1/audio-analysis/4iblm39z4hwbXLwcjQd2Bb,147285,4,1,Beautiful Brain
0.483,0.81,4,-3.949,1,0.0366,0.000124,4.79e-05,0.118,0.382,141.906,audio_features,5Wyy2JHaM8cKEN6YDC6C8O,spotify:track:5Wyy2JHaM8cKEN6YDC6C8O,https://api.spotify.com/v1/tracks/5Wyy2JHaM8cKEN6YDC6C8O,https://api.spotify.com/v1/audio-analysis/5Wyy2JHaM8cKEN6YDC6C8O,182307,4,1,Pressure To Party
0.647,0.827,1,-4.34,0,0.0332,0.0685,0.0608,0.245,0.733,108.961,audio_features,7imqXMxp4iG3TTpUxSvktB,spotify:track:7imqXMxp4iG3TTpUxSvktB,https://api.spotify.com/v1/tracks/7imqXMxp4iG3TTpUxSvktB,https://api.spotify.com/v1/audio-analysis/7imqXMxp4iG3TTpUxSvktB,223168,4,1,Chalet 47
0.302,0.64,11,-7.731,1,0.029,0.386,0.362,0.092,0.769,79.996,audio_features,62palWibstlLsBrsLigON4,spotify:track:62palWibstlLsBrsLigON4,https://api.spotify.com/v1/tracks/62palWibstlLsBrsLigON4,https://api.spotify.com/v1/audio-analysis/62palWibstlLsBrsLigON4,217049,4,1,Do I?
0.481,0.778,8,-4.022,1,0.0973,0.00634,1.1e-05,0.0906,0.438,135.448,audio_features,1WLqzoKgwFax8UnLPHfhzA,spotify:track:1WLqzoKgwFax8UnLPHfhzA,https://api.spotify.com/v1/tracks/1WLqzoKgwFax8UnLPHfhzA,https://api.spotify.com/v1/audio-analysis/1WLqzoKgwFax8UnLPHfhzA,326613,4,1,The Eternal Tao 2.0
0.524,0.794,4,-6.315,0,0.0492,0.232,2.77e-05,0.444,0.64,145.704,audio_features,0tqsuOjEpLLTScqmj7nNrR,spotify:track:0tqsuOjEpLLTScqmj7nNrR,https://api.spotify.com/v1/tracks/0tqsuOjEpLLTScqmj7nNrR,https://api.spotify.com/v1/audio-analysis/0tqsuOjEpLLTScqmj7nNrR,205853,4,1,Mirage
0.611,0.47,4,-13.112,1,0.0385,0.692,0.596,0.111,0.556,92.277,audio_features,1mYhXHv5VdcU7i0n1vc7iW,spotify:track:1mYhXHv5VdcU7i0n1vc7iW,https://api.spotify.com/v1/tracks/1mYhXHv5VdcU7i0n1vc7iW,https://api.spotify.com/v1/audio-analysis/1mYhXHv5VdcU7i0n1vc7iW,213693,4,1,Failure
0.559,0.42,11,-11.542,1,0.0379,0.658,0.0522,0.107,0.0395,95.06,audio_features,12PcwvOuR38HV6nXw31TyO,spotify:track:12PcwvOuR38HV6nXw31TyO,https://api.spotify.com/v1/tracks/12PcwvOuR38HV6nXw31TyO,https://api.spotify.com/v1/audio-analysis/12PcwvOuR38HV6nXw31TyO,308588,3,1,Galaxies
0.857,0.658,0,-9.8,1,0.0388,0.015,0.266,0.105,0.703,122.969,audio_features,1qtiESAzfGMw3YqJvI97ki,spotify:track:1qtiESAzfGMw3YqJvI97ki,https://api.spotify.com/v1/tracks/1qtiESAzfGMw3YqJvI97ki,https://api.spotify.com/v1/audio-analysis/1qtiESAzfGMw3YqJvI97ki,237227,4,1,Lightenup
0.75,0.528,2,-4.643,1,0.0277,0.0297,1.15e-05,0.0957,0.864,96.094,audio_features,3Gp3KGChMmdv5v8ahwOCCR,spotify:track:3Gp3KGChMmdv5v8ahwOCCR,https://api.spotify.com/v1/tracks/3Gp3KGChMmdv5v8ahwOCCR,https://api.spotify.com/v1/audio-analysis/3Gp3KGChMmdv5v8ahwOCCR,156653,4,1,Like Or Like Like
0.393,0.525,7,-9.294,1,0.0265,0.139,0.0192,0.111,0.703,103.963,audio_features,6yB43rWcWjlxErOBSUx8GN,spotify:track:6yB43rWcWjlxErOBSUx8GN,https://api.spotify.com/v1/tracks/6yB43rWcWjlxErOBSUx8GN,https://api.spotify.com/v1/audio-analysis/6yB43rWcWjlxErOBSUx8GN,250292,3,1,When Did We Stop
0.537,0.686,4,-7.512,1,0.037,0.122,0.00014,0.182,0.677,122.001,audio_features,2vKVKbfsBdW5oKbE3uip84,spotify:track:2vKVKbfsBdW5oKbE3uip84,https://api.spotify.com/v1/tracks/2vKVKbfsBdW5oKbE3uip84,https://api.spotify.com/v1/audio-analysis/2vKVKbfsBdW5oKbE3uip84,243096,4,1,I Wanna Be Your Mantra
0.841,0.769,0,-8.89,1,0.0341,0.0136,0.0274,0.109,0.639,123.022,audio_features,0ZcOprrr9ubO9ORfjbHjsx,spotify:track:0ZcOprrr9ubO9ORfjbHjsx,https://api.spotify.com/v1/tracks/0ZcOprrr9ubO9ORfjbHjsx,https://api.spotify.com/v1/audio-analysis/0ZcOprrr9ubO9ORfjbHjsx,294927,4,1,"Lightenup - from Hansa Studios, Berlin"
0.432,0.072,0,-22.419,0,0.0366,0.992,0.889,0.0941,0.208,65.451,audio_features,1NUdV2Lc7e2sbC14T7kG4q,spotify:track:1NUdV2Lc7e2sbC14T7kG4q,https://api.spotify.com/v1/tracks/1NUdV2Lc7e2sbC14T7kG4q,https://api.spotify.com/v1/audio-analysis/1NUdV2Lc7e2sbC14T7kG4q,427840,3,1,The Homeless Wanderer
0.349,0.873,7,-7.455,1,0.0502,0.172,0.685,0.392,0.316,83.131,audio_features,7oK6oIVTnK0xsJO2deHFJ8,spotify:track:7oK6oIVTnK0xsJO2deHFJ8,https://api.spotify.com/v1/tracks/7oK6oIVTnK0xsJO2deHFJ8,https://api.spotify.com/v1/audio-analysis/7oK6oIVTnK0xsJO2deHFJ8,199000,3,1,Could It Be You
0.917,0.541,0,-8.498,1,0.0915,0.625,0.0386,0.239,0.281,109.999,audio_features,5UXefLD56MhlS0GopOoTTm,spotify:track:5UXefLD56MhlS0GopOoTTm,https://api.spotify.com/v1/tracks/5UXefLD56MhlS0GopOoTTm,https://api.spotify.com/v1/audio-analysis/5UXefLD56MhlS0GopOoTTm,209398,4,1,Mona Lisa
0.607,0.828,4,-6.976,1,0.04,0.00439,0.00193,0.0809,0.786,173.089,audio_features,2cP28XxCdRmCX9Cb57TicS,spotify:track:2cP28XxCdRmCX9Cb57TicS,https://api.spotify.com/v1/tracks/2cP28XxCdRmCX9Cb57TicS,https://api.spotify.com/v1/audio-analysis/2cP28XxCdRmCX9Cb57TicS,221557,4,1,Friend of Nothing - Acoustic
0.497,0.632,7,-6.83,1,0.0465,0.079,0.000158,0.122,0.253,108.076,audio_features,7zT9cOgy2MucVd22XmXb1z,spotify:track:7zT9cOgy2MucVd22XmXb1z,https://api.spotify.com/v1/tracks/7zT9cOgy2MucVd22XmXb1z,https://api.spotify.com/v1/audio-analysis/7zT9cOgy2MucVd22XmXb1z,194498,4,1,Definitely You
0.812,0.423,9,-10.348,1,0.0392,0.286,1.25e-06,0.129,0.563,119.976,audio_features,1D6lf6XCh0lAzi2x5QBGzI,spotify:track:1D6lf6XCh0lAzi2x5QBGzI,https://api.spotify.com/v1/tracks/1D6lf6XCh0lAzi2x5QBGzI,https://api.spotify.com/v1/audio-analysis/1D6lf6XCh0lAzi2x5QBGzI,152500,4,1,George Harrison
0.621,0.766,1,-1.73,0,0.0392,0.433,9.2e-06,0.323,0.612,138.974,audio_features,68LD7fYCVnACJtnLKHd3Q9,spotify:track:68LD7fYCVnACJtnLKHd3Q9,https://api.spotify.com/v1/tracks/68LD7fYCVnACJtnLKHd3Q9,https://api.spotify.com/v1/audio-analysis/68LD7fYCVnACJtnLKHd3Q9,153784,4,1,Punching Bag
0.512,0.385,0,-7.959,1,0.0287,0.00129,0.0341,0.205,0.286,112.673,audio_features,5ob5sv2PbxEyoq3GCawgeO,spotify:track:5ob5sv2PbxEyoq3GCawgeO,https://api.spotify.com/v1/tracks/5ob5sv2PbxEyoq3GCawgeO,https://api.spotify.com/v1/audio-analysis/5ob5sv2PbxEyoq3GCawgeO,78027,4,1,The Fight Is Over (feat. Patrick McHale)
0.479,0.497,0,-6.725,1,0.0282,0.0557,0.544,0.262,0.14,139.035,audio_features,3039eQZmZy2PVsHyyOf78m,spotify:track:3039eQZmZy2PVsHyyOf78m,https://api.spotify.com/v1/tracks/3039eQZmZy2PVsHyyOf78m,https://api.spotify.com/v1/audio-analysis/3039eQZmZy2PVsHyyOf78m,246773,4,1,Space Cowboy
0.547,0.174,4,-15.047,0,0.0352,0.81,0.357,0.105,0.246,135.133,audio_features,61Ad95lVR8KdblY5He6SY8,spotify:track:61Ad95lVR8KdblY5He6SY8,https://api.spotify.com/v1/tracks/61Ad95lVR8KdblY5He6SY8,https://api.spotify.com/v1/audio-analysis/61Ad95lVR8KdblY5He6SY8,166693,3,1,How Was It for You
0.259,0.804,2,-4.771,1,0.0554,0.0216,0.118,0.386,0.253,144.002,audio_features,5A6E9uhiiRyJ8OSYQ0IRdt,spotify:track:5A6E9uhiiRyJ8OSYQ0IRdt,https://api.spotify.com/v1/tracks/5A6E9uhiiRyJ8OSYQ0IRdt,https://api.spotify.com/v1/audio-analysis/5A6E9uhiiRyJ8OSYQ0IRdt,124248,4,1,Pharmacist
0.784,0.579,2,-8.023,1,0.0367,0.444,0.00307,0.136,0.792,119.961,audio_features,0t3uKEc44wvDzMsmCPRach,spotify:track:0t3uKEc44wvDzMsmCPRach,https://api.spotify.com/v1/tracks/0t3uKEc44wvDzMsmCPRach,https://api.spotify.com/v1/audio-analysis/0t3uKEc44wvDzMsmCPRach,195780,4,1,nostalgia
0.674,0.403,2,-13.814,1,0.211,0.53,0.00446,0.111,0.618,117.946,audio_features,3mWUqIz228lrdC5ZSkpjUG,spotify:track:3mWUqIz228lrdC5ZSkpjUG,https://api.spotify.com/v1/tracks/3mWUqIz228lrdC5ZSkpjUG,https://api.spotify.com/v1/audio-analysis/3mWUqIz228lrdC5ZSkpjUG,170794,4,1,THREAT
0.465,0.251,0,-11.393,0,0.0326,0.987,0.437,0.109,0.485,89.279,audio_features,0CXiKUqPjYOsGBGmYbFnrV,spotify:track:0CXiKUqPjYOsGBGmYbFnrV,https://api.spotify.com/v1/tracks/0CXiKUqPjYOsGBGmYbFnrV,https://api.spotify.com/v1/audio-analysis/0CXiKUqPjYOsGBGmYbFnrV,171933,4,1,With Strangers
0.71,0.613,4,-7.333,1,0.0555,0.288,0.661,0.0745,0.52,130.01,audio_features,0GQcoAGKkvTL4MYuPct6HY,spotify:track:0GQcoAGKkvTL4MYuPct6HY,https://api.spotify.com/v1/tracks/0GQcoAGKkvTL4MYuPct6HY,https://api.spotify.com/v1/audio-analysis/0GQcoAGKkvTL4MYuPct6HY,173538,4,1,Toy Plane (as requested)
0.242,0.628,7,-9.225,1,0.0335,0.545,0.444,0.0863,0.258,97.585,audio_features,5Vp820YJ7E6v9yf0HgRBcH,spotify:track:5Vp820YJ7E6v9yf0HgRBcH,https://api.spotify.com/v1/tracks/5Vp820YJ7E6v9yf0HgRBcH,https://api.spotify.com/v1/audio-analysis/5Vp820YJ7E6v9yf0HgRBcH,240195,4,1,Ey Nena
0.444,0.418,9,-12.343,1,0.0296,0.845,0.00106,0.0747,0.225,81.829,audio_features,78TzliRJJhCgsZ0ARUm8vI,spotify:track:78TzliRJJhCgsZ0ARUm8vI,https://api.spotify.com/v1/tracks/78TzliRJJhCgsZ0ARUm8vI,https://api.spotify.com/v1/audio-analysis/78TzliRJJhCgsZ0ARUm8vI,328422,4,1,A Sad Song About a Girl I No Longer Know
0.414,0.608,6,-7.228,1,0.054,0.113,0.048,0.655,0.144,78.841,audio_features,5MoXlEgWQxFQNYAeFbo7Zk,spotify:track:5MoXlEgWQxFQNYAeFbo7Zk,https://api.spotify.com/v1/tracks/5MoXlEgWQxFQNYAeFbo7Zk,https://api.spotify.com/v1/audio-analysis/5MoXlEgWQxFQNYAeFbo7Zk,220252,4,1,Hide My Face
0.797,0.455,2,-8.09,1,0.0366,0.691,0.748,0.0685,0.769,90.001,audio_features,5hIw1Pk4GaovqFfP1mNEzl,spotify:track:5hIw1Pk4GaovqFfP1mNEzl,https://api.spotify.com/v1/tracks/5hIw1Pk4GaovqFfP1mNEzl,https://api.spotify.com/v1/audio-analysis/5hIw1Pk4GaovqFfP1mNEzl,210077,4,1,Spring Time Blues
0.493,0.665,1,-6.822,0,0.0431,0.728,9.11e-05,0.126,0.319,146.236,audio_features,0YajPTLCBgzyNAZmWKoawa,spotify:track:0YajPTLCBgzyNAZmWKoawa,https://api.spotify.com/v1/tracks/0YajPTLCBgzyNAZmWKoawa,https://api.spotify.com/v1/audio-analysis/0YajPTLCBgzyNAZmWKoawa,322253,4,1,Lolita
0.559,0.521,0,-9.161,1,0.0279,0.112,0.0243,0.0686,0.677,179.991,audio_features,20WSCvv9qfQHzYzTaLyXHH,spotify:track:20WSCvv9qfQHzYzTaLyXHH,https://api.spotify.com/v1/tracks/20WSCvv9qfQHzYzTaLyXHH,https://api.spotify.com/v1/audio-analysis/20WSCvv9qfQHzYzTaLyXHH,252987,4,1,Roddy
0.538,0.403,6,-11.162,1,0.0419,0.839,0.032,0.128,0.361,143.003,audio_features,6CtLSYdM3TdVovUfwHtFur,spotify:track:6CtLSYdM3TdVovUfwHtFur,https://api.spotify.com/v1/tracks/6CtLSYdM3TdVovUfwHtFur,https://api.spotify.com/v1/audio-analysis/6CtLSYdM3TdVovUfwHtFur,188133,4,1,Una Caricia
0.631,0.194,4,-15.021,1,0.0404,0.912,0.917,0.143,0.278,84.154,audio_features,1N6gFPSnNGP6J0tiUS9dOT,spotify:track:1N6gFPSnNGP6J0tiUS9dOT,https://api.spotify.com/v1/tracks/1N6gFPSnNGP6J0tiUS9dOT,https://api.spotify.com/v1/audio-analysis/1N6gFPSnNGP6J0tiUS9dOT,232027,3,1,Evaporar
0.763,0.207,0,-16.304,1,0.0293,0.354,0.0014,0.0793,0.513,108.022,audio_features,2bJEaY50WmbCr6n5p7pub9,spotify:track:2bJEaY50WmbCr6n5p7pub9,https://api.spotify.com/v1/tracks/2bJEaY50WmbCr6n5p7pub9,https://api.spotify.com/v1/audio-analysis/2bJEaY50WmbCr6n5p7pub9,213994,4,1,Strawberry Season
0.623,0.672,9,-5.299,1,0.0318,0.465,2.99e-06,0.112,0.306,98.028,audio_features,4f0JqdYNJaPb6F2RiKGyAr,spotify:track:4f0JqdYNJaPb6F2RiKGyAr,https://api.spotify.com/v1/tracks/4f0JqdYNJaPb6F2RiKGyAr,https://api.spotify.com/v1/audio-analysis/4f0JqdYNJaPb6F2RiKGyAr,183733,4,1,Lips Like Yours
0.632,0.613,11,-7.018,1,0.0253,0.167,2.37e-05,0.217,0.771,113.008,audio_features,244LVG4GkppAIyuu5hs8nN,spotify:track:244LVG4GkppAIyuu5hs8nN,https://api.spotify.com/v1/tracks/244LVG4GkppAIyuu5hs8nN,https://api.spotify.com/v1/audio-analysis/244LVG4GkppAIyuu5hs8nN,235491,4,1,It Won't Be Long
0.697,0.722,9,-4.859,1,0.0301,0.00171,0.0166,0.0783,0.55,120.031,audio_features,45tH9lkkBXHuUMjXYqFEKu,spotify:track:45tH9lkkBXHuUMjXYqFEKu,https://api.spotify.com/v1/tracks/45tH9lkkBXHuUMjXYqFEKu,https://api.spotify.com/v1/audio-analysis/45tH9lkkBXHuUMjXYqFEKu,270054,4,1,Alguna Solución
0.706,0.752,5,-5.25,1,0.0354,0.132,0.00351,0.149,0.634,112.585,audio_features,4bHibB5DL0AX23jybpcBva,spotify:track:4bHibB5DL0AX23jybpcBva,https://api.spotify.com/v1/tracks/4bHibB5DL0AX23jybpcBva,https://api.spotify.com/v1/audio-analysis/4bHibB5DL0AX23jybpcBva,203353,4,1,Vitamin D
0.599,0.00379,5,-31.414,1,0.0644,0.986,0.924,0.101,0.326,131.623,audio_features,606R1WLtU2hPgl0YNfSJ4j,spotify:track:606R1WLtU2hPgl0YNfSJ4j,https://api.spotify.com/v1/tracks/606R1WLtU2hPgl0YNfSJ4j,https://api.spotify.com/v1/audio-analysis/606R1WLtU2hPgl0YNfSJ4j,215622,3,1,Song on the Beach
0.563,0.253,2,-12.862,0,0.0327,0.842,0.000154,0.275,0.0947,113.666,audio_features,72qy7vd52aIVf1OmlSOYEO,spotify:track:72qy7vd52aIVf1OmlSOYEO,https://api.spotify.com/v1/tracks/72qy7vd52aIVf1OmlSOYEO,https://api.spotify.com/v1/audio-analysis/72qy7vd52aIVf1OmlSOYEO,248363,4,1,Viernes
0.86,0.422,1,-9.785,1,0.0296,0.541,0.00449,0.139,0.523,99.958,audio_features,5o9iQVktO08gIlRAHqqxtj,spotify:track:5o9iQVktO08gIlRAHqqxtj,https://api.spotify.com/v1/tracks/5o9iQVktO08gIlRAHqqxtj,https://api.spotify.com/v1/audio-analysis/5o9iQVktO08gIlRAHqqxtj,106800,4,1,at least i'm pretty
0.571,0.619,0,-6.108,0,0.0719,0.788,0.0,0.579,0.924,149.043,audio_features,29tudnbTiGFQFcAemVIXlz,spotify:track:29tudnbTiGFQFcAemVIXlz,https://api.spotify.com/v1/tracks/29tudnbTiGFQFcAemVIXlz,https://api.spotify.com/v1/audio-analysis/29tudnbTiGFQFcAemVIXlz,59678,4,1,The Pi Song (100 Digits of Π)
0.376,0.451,11,-8.276,1,0.0327,0.402,4.13e-05,0.128,0.164,123.344,audio_features,3k2kIiJqUiIP49iUcOLpWT,spotify:track:3k2kIiJqUiIP49iUcOLpWT,https://api.spotify.com/v1/tracks/3k2kIiJqUiIP49iUcOLpWT,https://api.spotify.com/v1/audio-analysis/3k2kIiJqUiIP49iUcOLpWT,433360,3,1,The Place Where He Inserted the Blade
0.656,0.48,6,-7.835,1,0.0294,0.265,0.00018,0.0563,0.646,150.002,audio_features,0lH1zj5bn0rhywjTgm3Nr2,spotify:track:0lH1zj5bn0rhywjTgm3Nr2,https://api.spotify.com/v1/tracks/0lH1zj5bn0rhywjTgm3Nr2,https://api.spotify.com/v1/audio-analysis/0lH1zj5bn0rhywjTgm3Nr2,120022,4,1,gold
0.422,0.72,0,-8.151,1,0.0696,0.291,1.93e-06,0.0966,0.618,160.046,audio_features,3wkopc30zD3wWShYqE9NdN,spotify:track:3wkopc30zD3wWShYqE9NdN,https://api.spotify.com/v1/tracks/3wkopc30zD3wWShYqE9NdN,https://api.spotify.com/v1/audio-analysis/3wkopc30zD3wWShYqE9NdN,240353,4,1,encontré
0.727,0.687,7,-7.141,1,0.0434,0.195,0.0213,0.122,0.857,158.001,audio_features,7cuevmvfk9blOhmv5efjVU,spotify:track:7cuevmvfk9blOhmv5efjVU,https://api.spotify.com/v1/tracks/7cuevmvfk9blOhmv5efjVU,https://api.spotify.com/v1/audio-analysis/7cuevmvfk9blOhmv5efjVU,159418,4,1,pretty kids
0.685,0.626,6,-7.809,1,0.204,0.812,0.0346,0.091,0.521,81.769,audio_features,1vahbgf2hkAjBvYRtIo09F,spotify:track:1vahbgf2hkAjBvYRtIo09F,https://api.spotify.com/v1/tracks/1vahbgf2hkAjBvYRtIo09F,https://api.spotify.com/v1/audio-analysis/1vahbgf2hkAjBvYRtIo09F,406000,4,1,Underwater Love
0.701,0.505,0,-7.12,1,0.0268,0.332,0.707,0.283,0.837,123.977,audio_features,07AG7Pg08JSUKIJEWuh20r,spotify:track:07AG7Pg08JSUKIJEWuh20r,https://api.spotify.com/v1/tracks/07AG7Pg08JSUKIJEWuh20r,https://api.spotify.com/v1/audio-analysis/07AG7Pg08JSUKIJEWuh20r,222399,3,1,Ancient Mars
0.552,0.463,1,-9.11,0,0.0371,0.212,1.42e-05,0.135,0.462,174.056,audio_features,45CPr990TIIMIyxbswTmNm,spotify:track:45CPr990TIIMIyxbswTmNm,https://api.spotify.com/v1/tracks/45CPr990TIIMIyxbswTmNm,https://api.spotify.com/v1/audio-analysis/45CPr990TIIMIyxbswTmNm,188186,3,1,Mais do Que Eu Sei Falar
0.434,0.378,7,-11.799,1,0.133,0.0178,0.00132,0.0837,0.413,181.487,audio_features,1hTnvalwqFsqAL8tyrDpv0,spotify:track:1hTnvalwqFsqAL8tyrDpv0,https://api.spotify.com/v1/tracks/1hTnvalwqFsqAL8tyrDpv0,https://api.spotify.com/v1/audio-analysis/1hTnvalwqFsqAL8tyrDpv0,141400,3,1,Yorkshire Tapas
0.678,0.571,2,-10.972,0,0.0503,0.0455,0.0177,0.134,0.468,86.98,audio_features,1UvxXGtZ4ph0h16xXlEzSz,spotify:track:1UvxXGtZ4ph0h16xXlEzSz,https://api.spotify.com/v1/tracks/1UvxXGtZ4ph0h16xXlEzSz,https://api.spotify.com/v1/audio-analysis/1UvxXGtZ4ph0h16xXlEzSz,228467,4,1,Flying Away
0.778,0.609,1,-8.56,0,0.106,0.301,0.373,0.158,0.752,137.501,audio_features,4lvYLcBHmGa85G72iszpSH,spotify:track:4lvYLcBHmGa85G72iszpSH,https://api.spotify.com/v1/tracks/4lvYLcBHmGa85G72iszpSH,https://api.spotify.com/v1/audio-analysis/4lvYLcBHmGa85G72iszpSH,201800,4,1,Aguas de Marco (Joga Bossa)
0.843,0.514,9,-11.56,1,0.0333,0.613,0.000379,0.104,0.632,110.11,audio_features,2MvPDfHWdiOHsGK7R6Wttu,spotify:track:2MvPDfHWdiOHsGK7R6Wttu,https://api.spotify.com/v1/tracks/2MvPDfHWdiOHsGK7R6Wttu,https://api.spotify.com/v1/audio-analysis/2MvPDfHWdiOHsGK7R6Wttu,156273,4,1,Tell Me You Will
0.443,0.688,9,-6.07,1,0.0351,0.0971,0.79,0.0835,0.104,84.034,audio_features,6RYLBUeYqvUfyEcJrYKsep,spotify:track:6RYLBUeYqvUfyEcJrYKsep,https://api.spotify.com/v1/tracks/6RYLBUeYqvUfyEcJrYKsep,https://api.spotify.com/v1/audio-analysis/6RYLBUeYqvUfyEcJrYKsep,364215,4,1,El Sueño Pesa
0.618,0.424,0,-10.239,1,0.0287,0.14,0.0117,0.077,0.275,94.984,audio_features,5g67GAJC5JaQ7rwbHQ3h5O,spotify:track:5g67GAJC5JaQ7rwbHQ3h5O,https://api.spotify.com/v1/tracks/5g67GAJC5JaQ7rwbHQ3h5O,https://api.spotify.com/v1/audio-analysis/5g67GAJC5JaQ7rwbHQ3h5O,219887,4,1,FOOL
0.495,0.62,4,-11.276,1,0.0929,0.358,0.0,0.324,0.717,82.924,audio_features,4SO8N97dMnBmuEPhwnV4Z4,spotify:track:4SO8N97dMnBmuEPhwnV4Z4,https://api.spotify.com/v1/tracks/4SO8N97dMnBmuEPhwnV4Z4,https://api.spotify.com/v1/audio-analysis/4SO8N97dMnBmuEPhwnV4Z4,216782,4,1,In the Corner Dunce
0.296,0.342,2,-11.879,1,0.0471,0.882,0.000967,0.0748,0.0794,52.001,audio_features,0DwaOWI1kC2s98qLj0LTDd,spotify:track:0DwaOWI1kC2s98qLj0LTDd,https://api.spotify.com/v1/tracks/0DwaOWI1kC2s98qLj0LTDd,https://api.spotify.com/v1/audio-analysis/0DwaOWI1kC2s98qLj0LTDd,187267,4,1,La Lune
0.362,0.679,11,-4.863,0,0.0346,0.162,0.000147,0.115,0.424,80.336,audio_features,4bfXS9XS9RHQsp0Hmt6jR9,spotify:track:4bfXS9XS9RHQsp0Hmt6jR9,https://api.spotify.com/v1/tracks/4bfXS9XS9RHQsp0Hmt6jR9,https://api.spotify.com/v1/audio-analysis/4bfXS9XS9RHQsp0Hmt6jR9,391125,4,1,Everytime
0.62,0.387,9,-8.355,1,0.039,0.929,0.000232,0.058,0.195,130.129,audio_features,6Ly7bORyX2n7baY1RcEWsK,spotify:track:6Ly7bORyX2n7baY1RcEWsK,https://api.spotify.com/v1/tracks/6Ly7bORyX2n7baY1RcEWsK,https://api.spotify.com/v1/audio-analysis/6Ly7bORyX2n7baY1RcEWsK,250907,4,1,Nightclub Love
